[2026-07-14T19:15:02.626Z] GET http://localhost:5183/node_modules/.vite/deps/lenis.js?v=a6ed15c8 → 200 (36ms, 32720B)
[2026-07-14T19:15:02.630Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_SplitText.js?v=23eef53a → 200 (33ms, 17249B)
[2026-07-14T19:15:02.637Z] GET http://localhost:5183/node_modules/.vite/deps/three.js?v=4e1d083a → 200 (167ms, 63254B)
[2026-07-14T19:15:02.637Z] GET http://localhost:5183/src/gl/world/field.ts → pending (?ms, ?B)
[2026-07-14T19:15:02.637Z] GET http://localhost:5183/src/gl/world/world.ts → pending (?ms, ?B)
[2026-07-14T19:15:02.637Z] GET http://localhost:5183/src/gl/world/terrain.ts → pending (?ms, ?B)
[2026-07-14T19:15:02.637Z] GET http://localhost:5183/src/gl/post/composer.ts → pending (?ms, ?B)
[2026-07-14T19:15:02.637Z] GET http://localhost:5183/src/gl/hud.ts → pending (?ms, ?B)
[2026-07-14T19:15:02.805Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IT3TP6RZ.js?v=871d4a59 → pending (?ms, ?B)
[2026-07-14T19:15:04.147Z] GET http://localhost:5183/src/gl/palette.ts → 200 (79ms, 4042B)
[2026-07-14T19:15:04.147Z] GET http://localhost:5183/src/gl/world/generation.ts → 200 (80ms, 18743B)
[2026-07-14T19:15:04.147Z] GET http://localhost:5183/src/gl/world/transmission.ts → 200 (80ms, 21001B)
[2026-07-14T19:15:04.147Z] GET http://localhost:5183/src/gl/world/compute.ts → 200 (80ms, 12709B)
[2026-07-14T19:15:04.154Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_EffectComposer__js.js?v=1dfe7eb4 → 200 (6ms, 10705B)
[2026-07-14T19:15:04.154Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_RenderPass__js.js?v=410878db → 200 (123ms, 3034B)
[2026-07-14T19:15:04.154Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_ShaderPass__js.js?v=a094b005 → 200 (126ms, 1354B)
[2026-07-14T19:15:04.161Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-WYHAABFN.js?v=871d4a59 → 200 (120ms, 2693B)
[2026-07-14T19:15:04.161Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IEZS3O2Z.js?v=871d4a59 → 200 (120ms, 2751B)
[2026-07-14T19:15:04.442Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/files/archivo-latin-wght-normal.woff2 → 200 (40ms, 34928B)
[2026-07-14T19:15:04.442Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-500-normal.woff2 → 200 (39ms, 14888B)
[2026-07-14T19:15:04.443Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-400-normal.woff2 → 200 (48ms, 14708B)
[2026-07-14T19:16:22.677Z] GET http://localhost:5183/ → 200 (25ms, ?B)
[2026-07-14T19:16:22.718Z] GET http://localhost:5183/@vite/client → 200 (3ms, ?B)
[2026-07-14T19:16:22.718Z] GET http://localhost:5183/src/main.ts → 200 (1ms, ?B)
[2026-07-14T19:16:22.719Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/index.css → 200 (7ms, ?B)
[2026-07-14T19:16:22.719Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/400.css → 200 (8ms, ?B)
[2026-07-14T19:16:22.719Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/500.css → 200 (9ms, ?B)
[2026-07-14T19:16:22.719Z] GET http://localhost:5183/src/styles/tokens.css → 200 (8ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/styles/base.css → 200 (8ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/styles/typography.css → 200 (14ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/styles/chrome.css → 200 (15ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/styles/sections.css → 200 (15ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/scroll.ts → 200 (15ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/preloader.ts → 200 (17ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/nav.ts → 200 (19ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/cursor.ts → 200 (19ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/sections/hero.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/sections/manifesto.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.720Z] GET http://localhost:5183/src/app/sections/journey.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.721Z] GET http://localhost:5183/src/app/sections/footprint.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.721Z] GET http://localhost:5183/src/app/sections/stats.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.721Z] GET http://localhost:5183/src/app/sections/industries.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.721Z] GET http://localhost:5183/src/app/sections/footer.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.721Z] GET http://localhost:5183/src/gl/stage.ts → 200 (20ms, ?B)
[2026-07-14T19:16:22.721Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 200 (20ms, ?B)
[2026-07-14T19:16:22.736Z] GET http://localhost:5183/node_modules/.vite/deps/gsap.js?v=2cf0e4be → 200 (?ms, -312B)
[2026-07-14T19:16:22.736Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_ScrollTrigger.js?v=e3367c82 → 200 (?ms, -312B)
[2026-07-14T19:16:22.736Z] GET http://localhost:5183/node_modules/.vite/deps/lenis.js?v=a6ed15c8 → 200 (1ms, -310B)
[2026-07-14T19:16:22.740Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_SplitText.js?v=23eef53a → 200 (?ms, -310B)
[2026-07-14T19:16:22.741Z] GET http://localhost:5183/node_modules/.vite/deps/three.js?v=4e1d083a → 200 (1ms, -310B)
[2026-07-14T19:16:22.742Z] GET http://localhost:5183/src/gl/world/field.ts → 200 (8ms, ?B)
[2026-07-14T19:16:22.742Z] GET http://localhost:5183/src/gl/world/world.ts → 200 (8ms, ?B)
[2026-07-14T19:16:22.742Z] GET http://localhost:5183/src/gl/world/terrain.ts → 200 (8ms, ?B)
[2026-07-14T19:16:22.742Z] GET http://localhost:5183/src/gl/post/composer.ts → 200 (8ms, ?B)
[2026-07-14T19:16:22.742Z] GET http://localhost:5183/src/gl/hud.ts → 200 (8ms, ?B)
[2026-07-14T19:16:22.744Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IT3TP6RZ.js?v=871d4a59 → 200 (?ms, -314B)
[2026-07-14T19:16:22.750Z] GET http://localhost:5183/src/gl/palette.ts → 200 (2ms, ?B)
[2026-07-14T19:16:22.750Z] GET http://localhost:5183/src/gl/world/generation.ts → 200 (2ms, ?B)
[2026-07-14T19:16:22.750Z] GET http://localhost:5183/src/gl/world/transmission.ts → 200 (2ms, ?B)
[2026-07-14T19:16:22.750Z] GET http://localhost:5183/src/gl/world/compute.ts → 200 (2ms, ?B)
[2026-07-14T19:16:22.750Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_EffectComposer__js.js?v=1dfe7eb4 → 200 (?ms, -310B)
[2026-07-14T19:16:22.750Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_RenderPass__js.js?v=410878db → 200 (?ms, -308B)
[2026-07-14T19:16:22.751Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_ShaderPass__js.js?v=a094b005 → 200 (?ms, -307B)
[2026-07-14T19:16:22.751Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-WYHAABFN.js?v=871d4a59 → 200 (?ms, -308B)
[2026-07-14T19:16:22.751Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IEZS3O2Z.js?v=871d4a59 → 200 (?ms, -308B)
[2026-07-14T19:16:23.602Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/files/archivo-latin-wght-normal.woff2 → 304 (5ms, ?B)
[2026-07-14T19:16:23.602Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-500-normal.woff2 → 304 (5ms, ?B)
[2026-07-14T19:16:23.603Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-400-normal.woff2 → 304 (5ms, ?B)
[2026-07-14T19:18:29.007Z] GET http://localhost:5183/ → 200 (19ms, ?B)
[2026-07-14T19:18:29.095Z] GET http://localhost:5183/@vite/client → 200 (7ms, ?B)
[2026-07-14T19:18:29.095Z] GET http://localhost:5183/src/main.ts → 200 (1ms, ?B)
[2026-07-14T19:18:29.097Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/index.css → 200 (6ms, ?B)
[2026-07-14T19:18:29.097Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/400.css → 200 (7ms, ?B)
[2026-07-14T19:18:29.097Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/500.css → 200 (18ms, ?B)
[2026-07-14T19:18:29.097Z] GET http://localhost:5183/src/styles/tokens.css → 200 (19ms, ?B)
[2026-07-14T19:18:29.097Z] GET http://localhost:5183/src/styles/base.css → 200 (7ms, ?B)
[2026-07-14T19:18:29.097Z] GET http://localhost:5183/src/styles/typography.css → 200 (7ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/styles/chrome.css → 200 (18ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/styles/sections.css → 200 (18ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/scroll.ts → 200 (18ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/preloader.ts → 200 (18ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/nav.ts → 200 (18ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/cursor.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/hero.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/manifesto.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/journey.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/footprint.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/stats.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/industries.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/app/sections/footer.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.098Z] GET http://localhost:5183/src/gl/stage.ts → 200 (19ms, ?B)
[2026-07-14T19:18:29.104Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 200 (17ms, ?B)
[2026-07-14T19:18:29.116Z] GET http://localhost:5183/node_modules/.vite/deps/gsap.js?v=2cf0e4be → 200 (?ms, -312B)
[2026-07-14T19:18:29.116Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_ScrollTrigger.js?v=e3367c82 → 200 (?ms, -312B)
[2026-07-14T19:18:29.116Z] GET http://localhost:5183/node_modules/.vite/deps/lenis.js?v=a6ed15c8 → 200 (?ms, -310B)
[2026-07-14T19:18:29.117Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_SplitText.js?v=23eef53a → 200 (?ms, -310B)
[2026-07-14T19:18:29.120Z] GET http://localhost:5183/node_modules/.vite/deps/three.js?v=4e1d083a → 200 (?ms, -310B)
[2026-07-14T19:18:29.121Z] GET http://localhost:5183/src/gl/world/field.ts → 200 (8ms, ?B)
[2026-07-14T19:18:29.121Z] GET http://localhost:5183/src/gl/world/world.ts → 200 (9ms, ?B)
[2026-07-14T19:18:29.121Z] GET http://localhost:5183/src/gl/world/terrain.ts → 200 (12ms, ?B)
[2026-07-14T19:18:29.121Z] GET http://localhost:5183/src/gl/post/composer.ts → 200 (12ms, ?B)
[2026-07-14T19:18:29.121Z] GET http://localhost:5183/src/gl/hud.ts → 200 (12ms, ?B)
[2026-07-14T19:18:29.122Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IT3TP6RZ.js?v=871d4a59 → 200 (?ms, -314B)
[2026-07-14T19:18:29.130Z] GET http://localhost:5183/src/gl/palette.ts → 200 (4ms, ?B)
[2026-07-14T19:18:29.130Z] GET http://localhost:5183/src/gl/world/generation.ts → 200 (5ms, ?B)
[2026-07-14T19:18:29.130Z] GET http://localhost:5183/src/gl/world/transmission.ts → 200 (5ms, ?B)
[2026-07-14T19:18:29.130Z] GET http://localhost:5183/src/gl/world/compute.ts → 200 (5ms, ?B)
[2026-07-14T19:18:29.133Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_EffectComposer__js.js?v=1dfe7eb4 → 200 (?ms, -310B)
[2026-07-14T19:18:29.133Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_RenderPass__js.js?v=410878db → 200 (?ms, -308B)
[2026-07-14T19:18:29.133Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_ShaderPass__js.js?v=a094b005 → 200 (?ms, -307B)
[2026-07-14T19:18:29.133Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-WYHAABFN.js?v=871d4a59 → 200 (?ms, -308B)
[2026-07-14T19:18:29.133Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IEZS3O2Z.js?v=871d4a59 → 200 (?ms, -308B)
[2026-07-14T19:18:29.224Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/files/archivo-latin-wght-normal.woff2 → 304 (7ms, ?B)
[2026-07-14T19:18:29.224Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-500-normal.woff2 → 304 (7ms, ?B)
[2026-07-14T19:18:29.224Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-400-normal.woff2 → 304 (7ms, ?B)
[2026-07-14T19:19:21.508Z] GET http://localhost:5183/?v=2 → 200 (15ms, 12779B)
[2026-07-14T19:19:21.598Z] GET http://localhost:5183/@vite/client → 200 (7ms, ?B)
[2026-07-14T19:19:21.598Z] GET http://localhost:5183/src/main.ts → 200 (7ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/index.css → 200 (1ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/400.css → 200 (1ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/500.css → 200 (7ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/styles/tokens.css → 200 (6ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/styles/base.css → 200 (7ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/styles/typography.css → 200 (7ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/styles/chrome.css → 200 (8ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/styles/sections.css → 200 (8ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/scroll.ts → 200 (8ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/preloader.ts → 200 (8ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/nav.ts → 200 (8ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/cursor.ts → 200 (18ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/hero.ts → 200 (18ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/manifesto.ts → 200 (20ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/journey.ts → 200 (20ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/footprint.ts → 200 (20ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/stats.ts → 200 (24ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/industries.ts → 200 (24ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/app/sections/footer.ts → 200 (24ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/src/gl/stage.ts → 200 (24ms, ?B)
[2026-07-14T19:19:21.605Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 200 (24ms, ?B)
[2026-07-14T19:19:21.614Z] GET http://localhost:5183/node_modules/.vite/deps/gsap.js?v=2cf0e4be → 200 (?ms, -312B)
[2026-07-14T19:19:21.623Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_ScrollTrigger.js?v=e3367c82 → 200 (?ms, -312B)
[2026-07-14T19:19:21.623Z] GET http://localhost:5183/node_modules/.vite/deps/lenis.js?v=a6ed15c8 → 200 (?ms, -310B)
[2026-07-14T19:19:21.625Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_SplitText.js?v=23eef53a → 200 (?ms, -310B)
[2026-07-14T19:19:21.629Z] GET http://localhost:5183/node_modules/.vite/deps/three.js?v=4e1d083a → 200 (?ms, -310B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/world/field.ts → 200 (?ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/world/world.ts → 200 (?ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/world/terrain.ts → 200 (?ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/post/composer.ts → 200 (?ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/hud.ts → 200 (?ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IT3TP6RZ.js?v=871d4a59 → 200 (?ms, -314B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/palette.ts → 200 (9ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/world/generation.ts → 200 (9ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/world/transmission.ts → 200 (9ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/src/gl/world/compute.ts → 200 (9ms, ?B)
[2026-07-14T19:19:21.630Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_EffectComposer__js.js?v=1dfe7eb4 → 200 (?ms, -310B)
[2026-07-14T19:19:21.631Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_RenderPass__js.js?v=410878db → 200 (7ms, -308B)
[2026-07-14T19:19:21.638Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_ShaderPass__js.js?v=a094b005 → 200 (?ms, -307B)
[2026-07-14T19:19:21.638Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-WYHAABFN.js?v=871d4a59 → 200 (?ms, -308B)
[2026-07-14T19:19:21.639Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IEZS3O2Z.js?v=871d4a59 → 200 (?ms, -308B)
[2026-07-14T19:19:21.720Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/files/archivo-latin-wght-normal.woff2 → 304 (6ms, ?B)
[2026-07-14T19:19:21.720Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-500-normal.woff2 → 304 (6ms, ?B)
[2026-07-14T19:19:21.720Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-400-normal.woff2 → 304 (6ms, ?B)
[2026-07-14T19:20:38.254Z] GET blob:http://localhost:5183/48dc066d-d81b-466b-8719-3c41629bdd4f → pending (?ms, ?B)
[2026-07-14T19:20:38.267Z] GET http://localhost:5183/?v=2 → pending (?ms, ?B)
[2026-07-14T19:20:38.370Z] GET http://localhost:5183/@vite/client → 200 (42ms, 178928B)
[2026-07-14T19:20:38.371Z] GET http://localhost:5183/src/main.ts → 200 (557ms, ?B)
[2026-07-14T19:20:38.413Z] GET http://localhost:5183/node_modules/vite/dist/client/env.mjs → 200 (559ms, ?B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/index.css → pending (?ms, ?B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/400.css → 200 (329ms, ?B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/500.css → pending (?ms, ?B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/src/styles/tokens.css → 200 (54ms, ?B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/src/styles/base.css → 200 (57ms, 5054B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/src/styles/typography.css → 200 (59ms, ?B)
[2026-07-14T19:20:38.930Z] GET http://localhost:5183/src/styles/chrome.css → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/styles/sections.css → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/scroll.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/preloader.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/nav.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/cursor.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/hero.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/manifesto.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/journey.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/footprint.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/stats.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/industries.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/app/sections/footer.ts → pending (?ms, ?B)
[2026-07-14T19:20:38.931Z] GET http://localhost:5183/src/gl/stage.ts → pending (?ms, ?B)
[2026-07-14T19:20:39.629Z] GET http://localhost:5183/node_modules/.vite/deps/gsap.js?v=6f66b7da → 200 (184ms, 169208B)
[2026-07-14T19:20:39.784Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_SplitText.js?v=6f66b7da → 200 (29ms, 17249B)
[2026-07-14T19:20:39.786Z] GET http://localhost:5183/node_modules/.vite/deps/gsap_ScrollTrigger.js?v=6f66b7da → 200 (18ms, 105733B)
[2026-07-14T19:20:39.786Z] GET http://localhost:5183/node_modules/.vite/deps/lenis.js?v=6f66b7da → 200 (21ms, 32720B)
[2026-07-14T19:20:39.789Z] GET http://localhost:5183/node_modules/.vite/deps/three.js?v=6f66b7da → 200 (24ms, 63254B)
[2026-07-14T19:20:39.789Z] GET http://localhost:5183/src/gl/world/field.ts → 200 (176ms, 12077B)
[2026-07-14T19:20:39.789Z] GET http://localhost:5183/src/gl/world/world.ts → 200 (177ms, 21163B)
[2026-07-14T19:20:39.789Z] GET http://localhost:5183/src/gl/world/terrain.ts → 200 (177ms, 19739B)
[2026-07-14T19:20:39.789Z] GET http://localhost:5183/src/gl/post/composer.ts → 200 (31ms, 7598B)
[2026-07-14T19:20:39.789Z] GET http://localhost:5183/src/gl/hud.ts → 200 (27ms, 10861B)
[2026-07-14T19:20:39.813Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IT3TP6RZ.js?v=6f66b7da → 200 (237ms, 1618711B)
[2026-07-14T19:20:39.821Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_EffectComposer__js.js?v=6f66b7da → 200 (161ms, 10705B)
[2026-07-14T19:20:39.821Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_RenderPass__js.js?v=6f66b7da → 200 (161ms, 3034B)
[2026-07-14T19:20:39.821Z] GET http://localhost:5183/node_modules/.vite/deps/three_addons_postprocessing_ShaderPass__js.js?v=6f66b7da → 200 (161ms, 1354B)
[2026-07-14T19:20:39.966Z] GET http://localhost:5183/src/gl/palette.ts → 200 (16ms, 4042B)
[2026-07-14T19:20:39.966Z] GET http://localhost:5183/src/gl/world/generation.ts → 200 (121ms, 18743B)
[2026-07-14T19:20:39.966Z] GET http://localhost:5183/src/gl/world/transmission.ts → 200 (126ms, 21001B)
[2026-07-14T19:20:39.966Z] GET http://localhost:5183/src/gl/world/compute.ts → 200 (125ms, 12709B)
[2026-07-14T19:20:39.982Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-IEZS3O2Z.js?v=6f66b7da → 200 (109ms, 2751B)
[2026-07-14T19:20:39.982Z] GET http://localhost:5183/node_modules/.vite/deps/chunk-WYHAABFN.js?v=6f66b7da → 200 (105ms, 2693B)
[2026-07-14T19:20:40.223Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/files/archivo-latin-wght-normal.woff2 → 304 (?ms, ?B)
[2026-07-14T19:20:40.223Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-500-normal.woff2 → 304 (1ms, ?B)
[2026-07-14T19:20:40.223Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/files/ibm-plex-mono-latin-400-normal.woff2 → 304 (1ms, ?B)
[2026-07-14T19:20:54.994Z] GET blob:http://localhost:5183/ebb0c6b8-c90f-4bef-b350-e2823d7cfa9f → pending (?ms, ?B)
[2026-07-14T19:21:38.384Z] GET http://localhost:5183/?v=2 → 200 (124ms, ?B)
[2026-07-14T19:21:38.551Z] GET http://localhost:5183/@vite/client → pending (?ms, ?B)
[2026-07-14T19:21:38.551Z] GET http://localhost:5183/src/main.ts → pending (?ms, ?B)
[2026-07-14T19:21:39.007Z] GET http://localhost:5183/node_modules/@fontsource-variable/archivo/index.css → pending (?ms, ?B)
[2026-07-14T19:21:39.007Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/400.css → pending (?ms, ?B)
[2026-07-14T19:21:39.007Z] GET http://localhost:5183/node_modules/@fontsource/ibm-plex-mono/500.css → pending (?ms, ?B)
[2026-07-14T19:21:39.007Z] GET http://localhost:5183/src/styles/tokens.css → 200 (43ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/styles/base.css → pending (?ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/styles/typography.css → 200 (68ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/styles/chrome.css → 200 (89ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/styles/sections.css → 200 (332ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/app/scroll.ts → 200 (328ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/app/preloader.ts → 200 (333ms, ?B)
[2026-07-14T19:21:39.008Z] GET http://localhost:5183/src/app/nav.ts → 200 (333ms, ?B)
